s826_1601.dat Re=3,000,000 (windward modified the flat Cl section near stall)
FROM Dayton Griffin, Sept 28'00, post stall combined with flat plate.  Foilchcked by Windward on 10-Oct-2000 at 10:37.
   1	Number of airfoil tables in this file                                           
     0.00	Table ID parameter                                                              
    12.00	Stall angle (deg)                                                               
     0.00	No longer used, enter zero                                                      
     0.00	No longer used, enter zero                                                      
     0.00	No longer used, enter zero                                                      
    -6.61	Zero lift angle of attack (deg)                                                 
    6.16567	Cn slope for zero lift (dimensionless)                                          
     2.0013	Cn at stall value for positive angle of attack                                  
    -0.8000	Cn at stall value for negative angle of attack                                  
    -4.0000	Angle of attack for minimum CD (deg)                                            
     0.0067	Minimum CD value                                                                
    -180.00   -0.15025580035679223    0.027795286365039057
    -170.00   0.5656688954608646    0.06948821591259766
    -160.00   0.7424404252923846    0.4308269386581058
    -150.00   0.9545662610902105    0.8616538773162116
    -140.00   1.0164362965312403    1.3341737455218738
    -130.00   0.9634048375817843    1.806693613727541
    -120.00   0.7777947312586894    2.1124417637429658
    -110.00   0.530314589494561    2.307008768298241
    -100.00   0.27399587123885644    2.44598520012344
    -90.00   0.0    2.5015757728535175
    -80.00   -0.27399587123885644    2.44598520012344
    -70.00   -0.530314589494561    2.307008768298241
    -60.00   -0.7777947312586894    2.1124417637429658
    -50.00   -0.9634048375817843    1.806693613727541
    -40.00   -1.0164362965312403    1.3341737455218738
    -30.00   -0.9545662610902105    0.8616538773162116
    -20.00   -0.7424404252923846    0.4308269386581058
    -10.00   -0.5656688954608646    0.020012606182828078
    -8.00   -0.42425167159564897    0.017233077546324246
    -6.00   0.05303145894945612    0.012785831727917963
    -5.00   0.15025580035679223    0.011396067409666021
    -4.00   0.24748014176412741    0.009311420932288088
    -3.00   0.3447044831714651    0.00945039736411328
    -2.00   0.4419288245788007    0.009589373795938492
    -1.00   0.530314589494561    0.00972835022776367
    0.00   0.627538930901896    0.010006303091414039
    1.00   0.7247632723092338    0.010284255955064462
    2.00   0.8219876137165696    0.01056220881871484
    3.00   0.9192119551239054    0.010840161682365236
    4.00   1.0075977200396633    0.011396067409666021
    5.00   1.1048220614470008    0.01209094956879198
    6.00   1.1932078263627641    0.014453548909820303
    7.00   1.272755014786945    0.020290559046478533
    8.00   1.3523022032111311    0.025571663455835926
    9.00   1.4406879681268905    0.027795286365039057
    10.00   1.4583651211100388    0.03043583856971777
    11.00   1.476042274093196    0.03321536720622168
    12.00   1.4848808505847693    0.03641182513820124
    13.00   1.476042274093196    0.040025212365656156
    14.00   1.4583651211100388    0.043916552456761584
    15.00   1.4406879681268905    0.07226774454910151
    30.00   0.9545662610902105    0.8616538773162116
    40.00   1.0164362965312403    1.3341737455218738
    50.00   0.9634048375817843    1.806693613727541
    60.00   0.7777947312586894    2.1124417637429658
    70.00   0.530314589494561    2.307008768298241
    80.00   0.27399587123885644    2.44598520012344
    90.00   0.0    2.5015757728535175
    100.00   -0.27399587123885644    2.44598520012344
    110.00   -0.530314589494561    2.307008768298241
    120.00   -0.7777947312586894    2.1124417637429658
    130.00   -0.9634048375817843    1.806693613727541
    140.00   -1.0164362965312403    1.3341737455218738
    150.00   -0.9545662610902105    0.8616538773162116
    160.00   -0.7424404252923846    0.4308269386581058
    170.00   -0.5656688954608646    0.06948821591259766
   180.00	 -0.170	 0.0200
